Datum,Wochentag,DatumNEU,KW,Std.,Log,Schicht,Zeit von,Zeit bis,Dauer Arbeits-zeit,Anzahl MA,Menge N.i. O.,Menge i. O. L4,Menge i. O. L5,Menge Gesamt (Stück),Dauer Org-Mangel,Dauer Anlagen-Ausfall,Störung aufgrund Vormaterial,Dauer Anlagen-Ausfall intern,Dauer Logistik- Defizite,Station/ OP,Bemerkung,Anzahl/ Std.,Fehlercode,Sollzeit/ Stück (Min),Takt Gesamt,Leistung Sollzeit zu Gesamtzeit,Anlagen-Laufzeit (- Org-Mangel),Takt Gesamt2,Leistung Anlage inkl. Anl. ausfall,Anlagen-Laufzeit (- Anlagen-ausfall),Takt Gesamt3,Leistung eff. Anlage ohne Anl.-Ausfall,Produktionszeit(min)/ Std.,Takt Gesamt4,Leistung inkl. defizite,Unnamed: 36,Zeit_von_min,Zeit_bis_min,Bemerkung_norm,Bemerkung_std
2024-04-30,2,2024-04-30,2024/18,,,f,04:45:00,06:00:00,75.00000000000001,4.0,,,5.0,5.0,,,,15.0,,,Wartungsplan,,,8.5,15.000000000000004,0.5666666666666665,75.00000000000001,15.000000000000004,0.5666666666666665,60.000000000000014,12.000000000000004,0.7083333333333331,60.000000000000014,12.000000000000004,0.7083333333333331,0.0,285.0,360.0,wartungsplan,wartungsplan
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-04-30,2,2024-04-30,2024/18,,,f,12:00:00,13:15:00,75.00000000000006,4.0,,,4.0,4.0,,5.0,,,,R 01,Greifer Störung beim abholen des 2. Bleches in OP 25,2.0,,8.5,18.750000000000014,0.453333333333333,75.00000000000006,18.750000000000014,0.453333333333333,55.00000000000006,13.750000000000014,0.6181818181818175,50.00000000000006,12.500000000000014,0.6799999999999993,0.0,720.0,795.0,greifer störung beim abholen des 2. bleches in op 25,greifer störung beim abholen des 2. bleches in op 25
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,15.0,,,Reinigen,,,,,,,,,,,,,,,0.0,,,reinigen,reinigen
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,12.0,,,OP 90,Kratzer in Stw nacharbeiten,,,,,,,,,,,,,,,0.0,,,kratzer in stw nacharbeiten,kratzer in stw nacharbeiten
2024-04-30,2,2024-04-30,2024/18,,,s,19:00:00,20:00:00,60.00000000000011,4.0,,,,,,20.0,,,,R 01,Greifer Störung beim abholen des 2. Bleches in OP 25 ( Robotech informiert),,,8.5,0.0,0%,60.00000000000011,0.0,0%,1.0658141036401503e-13,0.0,0%,1.0658141036401503e-13,0.0,0%,0.0,1140.0,1200.0,greifer störung beim abholen des 2. bleches in op 25 ( robotech informiert),greifer störung beim abholen des 2. bleches in op 25 ( robotech informiert)
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,40.0,,,Reinigen,,,,,,,,,,,,,,,0.0,,,reinigen,reinigen
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-04-30,2,2024-04-30,2024/18,,,s,20:00:00,21:00:00,59.99999999999995,4.0,,,,,,,,,,,,,,8.5,0.0,0%,59.99999999999995,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,1200.0,1260.0,,
2024-04-30,2,2024-04-30,2024/18,,,s,18:00:00,19:00:00,59.99999999999995,5.0,,,6.0,6.0,,,,,,,,,,8.5,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,0.0,1080.0,1140.0,,
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,60.0,,,Reinigen,,,,,,,,,,,,,,,0.0,,,reinigen,reinigen
2024-04-30,2,2024-04-30,2024/18,,,s,21:00:00,21:45:00,45.0,4.0,,,,,,,,,,,,,,8.5,0.0,0%,45.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,1260.0,1305.0,,
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,45.0,,,Reinigen,,,,,,,,,,,,,,,0.0,,,reinigen,reinigen
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,2,2024-04-30,2024/18,,,,,,0.0,,,,,,,,,,,,,,,8.5,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,,,,
,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,5.0,,flache Bleche 229 kommisioniert,,,,,,,,,,,,,,,0.0,,,flache bleche 229 kommisioniert,flache bleche 229 kommisioniert
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-04-30,2,2024-04-30,2024/18,,,s,17:30:00,18:00:00,30.000000000000053,5.0,1.0,,3.0,4.0,,,,,,,,,,8.5,7.500000000000013,1.1333333333333313,30.000000000000053,7.500000000000013,1.1333333333333313,30.000000000000053,7.500000000000013,1.1333333333333313,30.000000000000053,7.500000000000013,1.1333333333333313,0.0,1050.0,1080.0,,
,2,2024-04-30,2024/18,,,,,,0.0,,,,,,,,,,,,,,,8.5,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,,,,
,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-04-30,2,2024-04-30,2024/18,,,s,13:15:00,14:00:00,45.0,5.0,,,1.0,1.0,,,,15.0,,,Wartungsplan,,,8.5,45.0,0.18888888888888888,45.0,45.0,0.18888888888888888,30.0,30.0,0.2833333333333333,-10.0,-10.0,-0.85,0.0,795.0,840.0,wartungsplan,wartungsplan
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,35.0,,Falsche Bleche 229 kommisioniert (Warten auf 229 Bleche),,,,,,,,,,,,,,,0.0,,,falsche bleche 229 kommisioniert (warten auf 229 bleche),falsche bleche 229 kommisioniert (warten auf 229 bleche)
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,5.0,,"Anlage nach Störungen leer, auffüllen",,,,,,,,,,,,,,,0.0,,,"anlage nach störungen leer, auffüllen","anlage nach störungen leer, auffüllen"
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-04-30,2,2024-04-30,2024/18,,,s,14:00:00,15:00:00,59.99999999999995,5.0,,,5.0,5.0,,,,,10.0,,"Anlage nach Störungen leer, auffüllen",,,8.5,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,53.99999999999995,10.79999999999999,0.7870370370370378,43.99999999999995,8.79999999999999,0.965909090909092,0.0,840.0,900.0,"anlage nach störungen leer, auffüllen","anlage nach störungen leer, auffüllen"
2024-04-30,2,2024-04-30,2024/18,,,s,15:00:00,16:00:00,59.99999999999995,5.0,,,6.0,6.0,,10.0,,,,R 01,Greifer Störung beim abholen des 2. Bleches in OP 25,3.0,,8.5,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,49.99999999999995,8.333333333333325,1.020000000000001,49.99999999999995,8.333333333333325,1.020000000000001,0.0,900.0,960.0,greifer störung beim abholen des 2. bleches in op 25,greifer störung beim abholen des 2. bleches in op 25
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-04-30,2,2024-04-30,2024/18,,,s,16:00:00,17:00:00,60.00000000000011,5.0,,,6.0,6.0,,,,,,,,,,8.5,10.000000000000018,0.8499999999999985,60.00000000000011,10.000000000000018,0.8499999999999985,60.00000000000011,10.000000000000018,0.8499999999999985,60.00000000000011,10.000000000000018,0.8499999999999985,0.0,960.0,1020.0,,
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,6.0,,,,R 02,Probleme mit kontaktrohr,,,,,,,,,,,,,,,0.0,,,probleme mit kontaktrohr,probleme mit kontaktrohr
2024-04-30,2,2024-04-30,2024/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,f,04:45:00,06:00:00,75.00000000000001,5.0,,3,1.0,4.0,,35.0,,,,,Probleme mit Luftdruck (Robotech informiert),,,8.5,18.750000000000004,0.45333333333333325,75.00000000000001,18.750000000000004,0.45333333333333325,40.000000000000014,10.000000000000004,0.8499999999999996,40.000000000000014,10.000000000000004,0.8499999999999996,0.0,285.0,360.0,probleme mit luftdruck (robotech informiert),probleme mit luftdruck (robotech informiert)
2024-05-06,1,2024-05-06,2024/19,,,f,10:00:00,11:00:00,59.99999999999995,5.0,,1,4.0,5.0,,,,,10.0,,Warten auf Eckrungen,,,8.5,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,49.99999999999995,9.99999999999999,0.8500000000000009,0.0,600.0,660.0,warten auf eckrungen,warten auf eckrungen
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,f,09:30:00,10:00:00,30.000000000000053,5.0,,,3.0,3.0,,,,,,,,,,8.5,10.000000000000018,0.8499999999999985,30.000000000000053,10.000000000000018,0.8499999999999985,30.000000000000053,10.000000000000018,0.8499999999999985,30.000000000000053,10.000000000000018,0.8499999999999985,0.0,570.0,600.0,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,6.0,,,,R 06,Probleme mit kontaktrohr,,,,,,,,,,,,,,,0.0,,,probleme mit kontaktrohr,probleme mit kontaktrohr
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,f,08:00:00,09:00:00,60.00000000000003,5.0,,,6.0,6.0,,,,,,,,,,8.5,10.000000000000005,0.8499999999999995,60.00000000000003,10.000000000000005,0.8499999999999995,54.00000000000003,9.000000000000005,0.9444444444444439,54.00000000000003,9.000000000000005,0.9444444444444439,0.0,480.0,540.0,,
2024-05-06,1,2024-05-06,2024/19,,,f,11:00:00,12:00:00,60.00000000000003,5.0,,4,2.0,6.0,,,,,,,,,,8.5,10.000000000000005,0.8499999999999995,60.00000000000003,10.000000000000005,0.8499999999999995,60.00000000000003,10.000000000000005,0.8499999999999995,60.00000000000003,10.000000000000005,0.8499999999999995,0.0,660.0,720.0,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,f,07:00:00,08:00:00,59.99999999999995,5.0,,,7.0,7.0,,,,,,,,,,8.5,8.571428571428564,0.9916666666666675,59.99999999999995,8.571428571428564,0.9916666666666675,59.99999999999995,8.571428571428564,0.9916666666666675,59.99999999999995,8.571428571428564,0.9916666666666675,0.0,420.0,480.0,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,f,06:00:00,07:00:00,60.00000000000003,5.0,,4,3.0,7.0,,,,,,,,,,8.5,8.571428571428575,0.9916666666666663,60.00000000000003,8.571428571428575,0.9916666666666663,60.00000000000003,8.571428571428575,0.9916666666666663,60.00000000000003,8.571428571428575,0.9916666666666663,0.0,360.0,420.0,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,s,21:00:00,21:45:00,45.0,4.0,,,3.0,3.0,,,,,,,,,,8.5,15.0,0.5666666666666667,45.0,15.0,0.5666666666666667,30.0,10.0,0.85,30.0,10.0,0.85,0.0,1260.0,1305.0,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,s,18:00:00,19:00:00,59.99999999999995,4.0,,,5.0,5.0,,,,,,,,,,8.5,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,0.0,1080.0,1140.0,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,s,19:00:00,20:00:00,60.00000000000011,4.0,,,3.0,3.0,,25.0,,,,R 06,Drahtfasswechseln ,,,8.5,20.000000000000036,0.42499999999999927,60.00000000000011,20.000000000000036,0.42499999999999927,35.00000000000011,11.666666666666702,0.7285714285714264,35.00000000000011,11.666666666666702,0.7285714285714264,0.0,1140.0,1200.0,drahtfasswechseln,drahtfasswechseln
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,s,20:00:00,21:00:00,59.99999999999995,4.0,,,5.0,5.0,,,,,,,,,,8.5,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,0.0,1200.0,1260.0,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,15.0,,,Reinigen,,,,,,,,,,,,,,,0.0,,,reinigen,reinigen
,1,2024-05-06,2024/19,,,,,,0.0,,,,,,,,,,,,,,,8.5,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,,,,
,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,s,17:30:00,18:00:00,30.000000000000053,4.0,,,2.0,2.0,,,,,,,,,,8.5,15.000000000000027,0.5666666666666657,30.000000000000053,15.000000000000027,0.5666666666666657,30.000000000000053,15.000000000000027,0.5666666666666657,30.000000000000053,15.000000000000027,0.5666666666666657,0.0,1050.0,1080.0,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,s,16:00:00,17:00:00,60.00000000000011,4.0,,,5.0,5.0,,,,,,,,,,8.5,12.000000000000021,0.708333333333332,60.00000000000011,12.000000000000021,0.708333333333332,60.00000000000011,12.000000000000021,0.708333333333332,60.00000000000011,12.000000000000021,0.708333333333332,0.0,960.0,1020.0,,
2024-05-06,1,2024-05-06,2024/19,,,f,12:00:00,13:15:00,75.00000000000006,5.0,,,7.0,7.0,,,,,,,,,,8.5,10.714285714285722,0.7933333333333328,75.00000000000006,10.714285714285722,0.7933333333333328,60.00000000000006,8.57142857142858,0.9916666666666657,60.00000000000006,8.57142857142858,0.9916666666666657,0.0,720.0,795.0,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,15.0,,,Reinigen,,,,,,,,,,,,,,,0.0,,,reinigen,reinigen
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,s,13:15:00,14:00:00,45.0,4.0,,,4.0,4.0,,,,15.0,,,Wartungsplan,,,8.5,11.25,0.7555555555555555,45.0,11.25,0.7555555555555555,30.0,7.5,1.1333333333333333,30.0,7.5,1.1333333333333333,0.0,795.0,840.0,wartungsplan,wartungsplan
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,1,2024-05-06,2024/19,,,,,,0.0,,,,,,,,,,,,,,,8.5,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,s,14:00:00,15:00:00,59.99999999999995,4.0,,,5.0,5.0,,5.0,,,,R 02,Schweißstörung am Fronius,,,8.5,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,54.99999999999995,10.99999999999999,0.7727272727272735,54.99999999999995,10.99999999999999,0.7727272727272735,1.0,840.0,900.0,schweißstörung am fronius,schweißstörung am fronius
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,s,15:00:00,16:00:00,59.99999999999995,4.0,,,5.0,5.0,,,,,,,,,,8.5,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,0.0,900.0,960.0,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-06,1,2024-05-06,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,15.0,,,"Anlage leer gelaufen, auffüllen",,,,,,,,,,,,,,,0.0,,,"anlage leer gelaufen, auffüllen","anlage leer gelaufen, auffüllen"
2024-05-07,2,2024-05-07,2024/19,,,s,16:00:00,17:00:00,60.00000000000011,4.0,,5,,5.0,,,,,,,,,,8.5,12.000000000000021,0.708333333333332,60.00000000000011,12.000000000000021,0.708333333333332,60.00000000000011,12.000000000000021,0.708333333333332,60.00000000000011,12.000000000000021,0.708333333333332,0.0,960.0,1020.0,,
2024-05-07,2,2024-05-07,2024/19,,,f,11:00:00,12:00:00,60.00000000000003,5.0,,,8.0,8.0,,,,,,,,,,8.5,7.5000000000000036,1.1333333333333329,60.00000000000003,7.5000000000000036,1.1333333333333329,60.00000000000003,7.5000000000000036,1.1333333333333329,60.00000000000003,7.5000000000000036,1.1333333333333329,0.0,660.0,720.0,,
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-07,2,2024-05-07,2024/19,,,s,17:30:00,18:00:00,30.000000000000053,4.0,,2,,2.0,,,,,,,,,,8.5,15.000000000000027,0.5666666666666657,30.000000000000053,15.000000000000027,0.5666666666666657,30.000000000000053,15.000000000000027,0.5666666666666657,30.000000000000053,15.000000000000027,0.5666666666666657,0.0,1050.0,1080.0,,
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-07,2,2024-05-07,2024/19,,,s,18:00:00,19:00:00,59.99999999999995,4.0,,5,,5.0,,,,,,,,,,8.5,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,0.0,1080.0,1140.0,,
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,25.0,,,,R 03,Leonie defekt ( Roboter vermutlich mit Schlauchpaket hängengeblieben ) Robtech informiert,,,,,,,,,,,,,,,0.0,,,leonie defekt ( roboter vermutlich mit schlauchpaket hängengeblieben ) robtech informiert,leonie defekt ( roboter vermutlich mit schlauchpaket hängengeblieben ) robtech informiert
2024-05-07,2,2024-05-07,2024/19,,,s,19:00:00,20:00:00,60.00000000000011,4.0,,,5.0,5.0,,,,,,,,,,8.5,12.000000000000021,0.708333333333332,60.00000000000011,12.000000000000021,0.708333333333332,60.00000000000011,12.000000000000021,0.708333333333332,60.00000000000011,12.000000000000021,0.708333333333332,0.0,1140.0,1200.0,,
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-07,2,2024-05-07,2024/19,,,s,15:00:00,16:00:00,59.99999999999995,4.0,,1,,1.0,,10.0,,,,R 05,Knotengreifer defekt nach ablegen von Knoten 4 hängen geblieben,,,8.5,59.99999999999995,0.14166666666666677,59.99999999999995,59.99999999999995,0.14166666666666677,9.99999999999995,9.99999999999995,0.8500000000000042,9.99999999999995,9.99999999999995,0.8500000000000042,0.0,900.0,960.0,knotengreifer defekt nach ablegen von knoten 4 hängen geblieben,knotengreifer defekt nach ablegen von knoten 4 hängen geblieben
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-07,2,2024-05-07,2024/19,,,s,14:00:00,15:00:00,59.99999999999995,4.0,,3,,3.0,,30.0,,,,R 03,Leonie defekt ( Roboter vermutlich mit Schlauchpaket hängengeblieben ) Robtech informiert,,,8.5,19.999999999999982,0.4250000000000004,59.99999999999995,19.999999999999982,0.4250000000000004,29.99999999999995,9.999999999999984,0.8500000000000013,29.99999999999995,9.999999999999984,0.8500000000000013,0.0,840.0,900.0,leonie defekt ( roboter vermutlich mit schlauchpaket hängengeblieben ) robtech informiert,leonie defekt ( roboter vermutlich mit schlauchpaket hängengeblieben ) robtech informiert
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-07,2,2024-05-07,2024/19,,,s,13:15:00,14:00:00,45.0,4.0,,3,,3.0,,,,15.0,,,Wartungsplan,,,8.5,15.0,0.5666666666666667,45.0,15.0,0.5666666666666667,30.0,10.0,0.85,30.0,10.0,0.85,0.0,795.0,840.0,wartungsplan,wartungsplan
,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,2,2024-05-07,2024/19,,,,,,0.0,,,,,,,,,,,,,,,8.5,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,,,,
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,15.0,,,Reinigen,,,,,,,,,,,,,,,0.0,,,reinigen,reinigen
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-07,2,2024-05-07,2024/19,,,f,12:00:00,13:15:00,75.00000000000006,5.0,,,7.0,7.0,,,,,,,,,,8.5,10.714285714285722,0.7933333333333328,75.00000000000006,10.714285714285722,0.7933333333333328,60.00000000000006,8.57142857142858,0.9916666666666657,60.00000000000006,8.57142857142858,0.9916666666666657,0.0,720.0,795.0,,
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-05-07,2,2024-05-07,2024/19,,,f,08:00:00,09:00:00,60.00000000000003,5.0,,,6.0,6.0,,,,,,,,,,8.5,10.000000000000005,0.8499999999999995,60.00000000000003,10.000000000000005,0.8499999999999995,60.00000000000003,10.000000000000005,0.8499999999999995,60.00000000000003,10.000000000000005,0.8499999999999995,0.0,480.0,540.0,,
2024-05-07,2,2024-05-07,2024/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
