"timestamp";"DatumNEU";"Datum";"Wochentag";"KW";"Jahr";"Monat";"Tag";"Quartal";"Schicht";"Zeit von";"Zeit bis";"Dauer Arbeits-zeit";"Anzahl MA";"Menge N.i. O.";"Menge i. O. L4";"Menge i. O. L5";"MengeGesamt";"Dauer Org-Mangel";"Dauer Anlagen-Ausfall";"Störung aufgrund Vormaterial";"Dauer Anlagen-Ausfall intern";"Dauer Logistik- Defizite";"Station/ OP";"Bemerkung";"Anzahl/ Std.";"Sollzeit/ Stück (Min)";"Zeit_von_min";"Zeit_bis_min";"Station/ OP_raw";"Station/ OP_1";"Station/ OP_2";"Fehlercode";"Bemerkung_norm";"Bemerkung_std";"Störfall";"Anzahl Störfälle Zeitfenster";"Kundenauftragsnummer";"Materialnummer";"Wochenende";"letzter_stoerfall_time";"Zeit_seit_letztem_Fehler_min";"Stoerfall_7d_mean";"Stoerfall_30d_mean";"Avg_Time_To_Failure_min";"last_fail_time"
"2026-02-13 13:15:00";"2026-02-13";"";5;"2026/07";2026;2;13;1;"s";"13:15:00";"14:00:00";45.0;3.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;15.0;0.0;"";"Wartungsplan";0.0;"";795.0;840.0;"";"";"";"";"wartungsplan";"wartungsplan";"J";1;"";"";"N";"2026-02-13";0.0;0.5;0.5460829493087558;249.2826617826618;"2026-02-13 13:15:00"
"2026-02-13 14:00:00";"2026-02-13";"";5;"2026/07";2026;2;13;1;"s";"14:00:00";"15:00:00";60.0;3.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;840.0;900.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-13";45.0;0.4897959183673469;0.5460829493087558;249.2826617826618;"2026-02-13 13:15:00"
"2026-02-13 15:00:00";"2026-02-13";"";5;"2026/07";2026;2;13;1;"s";"15:00:00";"16:00:00";60.0;3.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;900.0;960.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-13";105.0;0.47959183673469385;0.5427251732101617;249.2826617826618;"2026-02-13 13:15:00"
"2026-02-13 16:00:00";"2026-02-13";"";5;"2026/07";2026;2;13;1;"s";"16:00:00";"17:00:00";60.0;3.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;960.0;1020.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-13";165.0;0.46938775510204084;0.5404157043879908;249.2826617826618;"2026-02-13 13:15:00"
"2026-02-13 17:30:00";"2026-02-13";"";5;"2026/07";2026;2;13;1;"s";"17:30:00";"18:00:00";30.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;1050.0;1080.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-13";255.0;0.46938775510204084;0.5404157043879908;249.2826617826618;"2026-02-13 13:15:00"
"2026-02-13 18:00:00";"2026-02-13";"";5;"2026/07";2026;2;13;1;"s";"18:00:00";"19:00:00";60.0;3.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;1080.0;1140.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-13";285.0;0.46938775510204084;0.5381062355658198;249.2826617826618;"2026-02-13 13:15:00"
"2026-02-13 19:00:00";"2026-02-13";"";5;"2026/07";2026;2;13;1;"s";"19:00:00";"20:00:00";60.0;3.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;"";"WB 46 ist nicht da";0.0;"";1140.0;1200.0;"";"";"";"";"wb 46 ist nicht da";"wb 46 ist nicht da";"J";1;"";"";"N";"2026-02-13";0.0;0.47959183673469385;0.5381062355658198;249.2826617826618;"2026-02-13 19:00:00"
"2026-02-13 20:00:00";"2026-02-13";"";5;"2026/07";2026;2;13;1;"s";"20:00:00";"21:00:00";60.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";"Reinigung";0.0;"";1200.0;1260.0;"";"";"";"";"reinigung";"reinigung";"J";1;"";"";"N";"2026-02-13";0.0;0.4897959183673469;0.5370370370370371;249.2826617826618;"2026-02-13 20:00:00"
"2026-02-13 21:00:00";"2026-02-13";"";5;"2026/07";2026;2;13;1;"s";"21:00:00";"21:45:00";45.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";"Reinigung";0.0;"";1260.0;1305.0;"";"";"";"";"reinigung";"reinigung";"J";2;"";"";"N";"2026-02-13";0.0;0.4897959183673469;0.5359628770301624;249.2826617826618;"2026-02-13 21:00:00"
"2026-02-13 21:00:00";"2026-02-13";"";5;"2026/07";2026;2;13;1;"s";"21:00:00";"21:45:00";45.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;"";"Reinigung";0.0;"";1260.0;1305.0;"";"";"";"";"reinigung";"reinigung";"J";2;"";"";"N";"2026-02-13";0.0;0.494949494949495;0.5370370370370371;249.2826617826618;"2026-02-13 21:00:00"
"2026-02-16 04:45:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"f";"04:45:00";"06:00:00";75.0;5.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;10.0;0.0;"";"Kran läuft nicht (Elektrika Angerufen)";0.0;"";285.0;360.0;"";"";"";"";"kran läuft nicht (elektrika angerufen)";"kran läuft nicht (elektrika angerufen)";"J";2;"";"";"N";"2026-02-16";0.0;0.4897959183673469;0.5493975903614458;249.2826617826618;"2026-02-16 04:45:00"
"2026-02-16 04:45:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"f";"04:45:00";"06:00:00";75.0;5.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;15.0;0.0;"";"Wartungsplan";0.0;"";285.0;360.0;"";"";"";"";"wartungsplan";"wartungsplan";"J";2;"";"";"N";"2026-02-16";0.0;0.494949494949495;0.5504807692307693;249.2826617826618;"2026-02-16 04:45:00"
"2026-02-16 06:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"f";"06:00:00";"07:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;360.0;420.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-16";75.0;0.494949494949495;0.5491606714628298;249.2826617826618;"2026-02-16 04:45:00"
"2026-02-16 07:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"f";"07:00:00";"08:00:00";60.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;420.0;480.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-16";135.0;0.494949494949495;0.5478468899521531;249.2826617826618;"2026-02-16 04:45:00"
"2026-02-16 08:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"f";"08:00:00";"09:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;480.0;540.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-16";195.0;0.494949494949495;0.5465393794749404;249.2826617826618;"2026-02-16 04:45:00"
"2026-02-16 09:30:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"f";"09:30:00";"10:00:00";30.0;5.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;570.0;600.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-16";285.0;0.494949494949495;0.5452380952380952;249.2826617826618;"2026-02-16 04:45:00"
"2026-02-16 10:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"f";"10:00:00";"11:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;600.0;660.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-16";315.0;0.494949494949495;0.5439429928741093;249.2826617826618;"2026-02-16 04:45:00"
"2026-02-16 11:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"f";"11:00:00";"12:00:00";60.0;4.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;"";"Problem mit MES Aufträgen";0.0;"";660.0;720.0;"";"";"";"";"problem mit mes aufträgen";"problem mit mes aufträgen";"J";2;"";"";"N";"2026-02-16";0.0;0.494949494949495;0.5450236966824644;249.2826617826618;"2026-02-16 11:00:00"
"2026-02-16 11:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"f";"11:00:00";"12:00:00";60.0;4.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;40.0;0.0;"";"Reinigung ";0.0;"";660.0;720.0;"";"";"";"";"reinigung";"reinigung";"J";2;"";"";"N";"2026-02-16";0.0;0.5;0.5460992907801419;249.2826617826618;"2026-02-16 11:00:00"
"2026-02-16 12:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"f";"12:00:00";"13:15:00";75.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;0.0;"";"Reinigung ";0.0;"";720.0;795.0;"";"";"";"";"reinigung";"reinigung";"J";1;"";"";"N";"2026-02-16";0.0;0.4897959183673469;0.5471698113207547;249.2826617826618;"2026-02-16 12:00:00"
"2026-02-16 13:15:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"s";"13:15:00";"14:00:00";45.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;15.0;0.0;"";"Wartungsplan";0.0;"";795.0;840.0;"";"";"";"";"wartungsplan";"wartungsplan";"J";1;"";"";"N";"2026-02-16";0.0;0.4845360824742268;0.548235294117647;249.2826617826618;"2026-02-16 13:15:00"
"2026-02-16 14:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"s";"14:00:00";"15:00:00";60.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;840.0;900.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-16";45.0;0.4845360824742268;0.5469483568075117;249.2826617826618;"2026-02-16 13:15:00"
"2026-02-16 15:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"s";"15:00:00";"16:00:00";60.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;"R 06";"Kollision";0.0;"";900.0;960.0;"R 06";"R 06";"";"";"kollision";"kollision";"J";2;"";"";"N";"2026-02-16";0.0;0.47368421052631576;0.5480093676814989;249.2826617826618;"2026-02-16 15:00:00"
"2026-02-16 15:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"s";"15:00:00";"16:00:00";60.0;0.0;0.0;0.0;5.0;5.0;0.0;10.0;0.0;0.0;0.0;"R 05";"Vakuumkreis 2 schaltet nicht";0.0;"";900.0;960.0;"R 05";"R 05";"";"";"vakuumkreis 2 schaltet nicht";"vakuumkreis 2 schaltet nicht";"J";2;"";"";"N";"2026-02-16";0.0;0.4791666666666667;0.5490654205607477;249.2826617826618;"2026-02-16 15:00:00"
"2026-02-16 16:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"s";"16:00:00";"17:00:00";60.0;0.0;0.0;0.0;3.0;3.0;0.0;10.0;0.0;0.0;0.0;"R 06";"Brennerkollision";0.0;"";960.0;1020.0;"R 06";"R 06";"";"";"brennerkollision";"brennerkollision";"J";1;"";"";"N";"2026-02-16";0.0;0.47368421052631576;0.5501165501165501;249.2826617826618;"2026-02-16 16:00:00"
"2026-02-16 17:30:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"s";"17:30:00";"18:00:00";30.0;0.0;0.0;0.0;1.0;1.0;0.0;5.0;0.0;0.0;0.0;"R 05";"Vakuumkreis 2 schaltet nicht";0.0;"";1050.0;1080.0;"R 05";"R 05";"";"";"vakuumkreis 2 schaltet nicht";"vakuumkreis 2 schaltet nicht";"J";2;"";"";"N";"2026-02-16";0.0;0.4842105263157895;0.5511627906976744;249.2826617826618;"2026-02-16 17:30:00"
"2026-02-16 17:30:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"s";"17:30:00";"18:00:00";30.0;0.0;0.0;0.0;1.0;1.0;0.0;10.0;0.0;0.0;0.0;"R 07";"Brennerkollision";0.0;"";1050.0;1080.0;"R 07";"R 07";"";"";"brennerkollision";"brennerkollision";"J";2;"";"";"N";"2026-02-16";0.0;0.4895833333333333;0.5522041763341067;249.2826617826618;"2026-02-16 17:30:00"
"2026-02-16 18:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"s";"18:00:00";"19:00:00";60.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;1080.0;1140.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-16";30.0;0.4895833333333333;0.5509259259259259;249.2826617826618;"2026-02-16 17:30:00"
"2026-02-16 19:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"s";"19:00:00";"20:00:00";60.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;1140.0;1200.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-16";90.0;0.4895833333333333;0.5496535796766744;249.2826617826618;"2026-02-16 17:30:00"
"2026-02-16 20:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"s";"20:00:00";"21:00:00";60.0;0.0;0.0;0.0;4.0;4.0;0.0;10.0;0.0;0.0;0.0;"R 06";"Brennerkollision";0.0;"";1200.0;1260.0;"R 06";"R 06";"";"";"brennerkollision";"brennerkollision";"J";1;"";"";"N";"2026-02-16";0.0;0.4842105263157895;0.5506912442396313;249.2826617826618;"2026-02-16 20:00:00"
"2026-02-16 21:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"s";"21:00:00";"21:45:00";45.0;0.0;0.0;0.0;2.0;2.0;0.0;10.0;0.0;0.0;0.0;"R 07";"Brennerkollision";0.0;"";1260.0;1305.0;"R 07";"R 07";"";"";"brennerkollision";"brennerkollision";"J";2;"";"";"N";"2026-02-16";0.0;0.4842105263157895;0.5517241379310345;249.2826617826618;"2026-02-16 21:00:00"
"2026-02-16 21:00:00";"2026-02-16";"";1;"2026/08";2026;2;16;1;"s";"21:00:00";"21:45:00";45.0;0.0;0.0;0.0;2.0;2.0;0.0;10.0;0.0;0.0;0.0;"R 06";"Brennerkollision";0.0;"";1260.0;1305.0;"R 06";"R 06";"";"";"brennerkollision";"brennerkollision";"J";2;"";"";"N";"2026-02-16";0.0;0.4895833333333333;0.5527522935779816;249.2826617826618;"2026-02-16 21:00:00"
"2026-02-17 04:45:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"f";"04:45:00";"06:00:00";75.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;10.0;0.0;"R 06";"und R 07 Kollision (Bedienerschutz ausgelöst)";0.0;"";285.0;360.0;"R 06";"R 06";"";"";"und r 07 kollision (bedienerschutz ausgelöst)";"und r 07 kollision (bedienerschutz ausgelöst)";"J";3;"";"";"N";"2026-02-17";0.0;0.4895833333333333;0.5537757437070938;249.2826617826618;"2026-02-17 04:45:00"
"2026-02-17 04:45:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"f";"04:45:00";"06:00:00";75.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;"";"Auftragspuffer leer, Anlage leer, warten auf WB";0.0;"";285.0;360.0;"";"";"";"";"auftragspuffer leer, anlage leer, warten auf wb";"auftragspuffer leer, anlage leer, warten auf wb";"J";3;"";"";"N";"2026-02-17";0.0;0.4948453608247423;0.5547945205479452;249.2826617826618;"2026-02-17 04:45:00"
"2026-02-17 04:45:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"f";"04:45:00";"06:00:00";75.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;15.0;0.0;"";"Wartungsplan";0.0;"";285.0;360.0;"";"";"";"";"wartungsplan";"wartungsplan";"J";3;"";"";"N";"2026-02-17";0.0;0.5;0.5558086560364465;249.2826617826618;"2026-02-17 04:45:00"
"2026-02-17 06:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"f";"06:00:00";"07:00:00";60.0;4.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;360.0;420.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-17";75.0;0.5;0.5545454545454546;249.2826617826618;"2026-02-17 04:45:00"
"2026-02-17 07:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"f";"07:00:00";"08:00:00";60.0;4.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;"";"STW Rungen Montiert ";0.0;"";420.0;480.0;"";"";"";"";"stw rungen montiert";"stw rungen montiert";"J";2;"";"";"N";"2026-02-17";0.0;0.4948453608247423;0.5555555555555556;249.2826617826618;"2026-02-17 07:00:00"
"2026-02-17 07:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"f";"07:00:00";"08:00:00";60.0;4.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;20.0;0.0;"R 07";"Kollisiion an der gleichen stelle (RobTech an der Anlage)";0.0;"";420.0;480.0;"R 07";"R 07";"";"";"kollisiion an der gleichen stelle (robtech an der anlage)";"kollisiion an der gleichen stelle (robtech an der anlage)";"J";2;"";"";"N";"2026-02-17";0.0;0.5;0.5565610859728507;249.2826617826618;"2026-02-17 07:00:00"
"2026-02-17 08:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"f";"08:00:00";"09:00:00";60.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;10.0;0.0;"R 06";"Bleibt stehen beim Schweißen ohne direkt erkennbaren grund ";0.0;"";480.0;540.0;"R 06";"R 06";"";"";"bleibt stehen beim schweißen ohne direkt erkennbaren grund";"bleibt stehen beim schweißen ohne direkt erkennbaren grund";"J";1;"";"";"N";"2026-02-17";0.0;0.5102040816326531;0.5575620767494357;249.2826617826618;"2026-02-17 08:00:00"
"2026-02-17 09:30:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"f";"09:30:00";"10:00:00";30.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;570.0;600.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-17";90.0;0.5102040816326531;0.5563063063063063;249.2826617826618;"2026-02-17 08:00:00"
"2026-02-17 10:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"f";"10:00:00";"11:00:00";60.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;15.0;0.0;"OP 90";"Spanner schließen nicht (RobTechan der Anlage)";0.0;"";600.0;660.0;"OP 90";"OP 90";"";"";"spanner schließen nicht (robtechan der anlage)";"spanner schließen nicht (robtechan der anlage)";"J";1;"";"";"N";"2026-02-17";0.0;0.5204081632653061;0.5573033707865168;249.2826617826618;"2026-02-17 10:00:00"
"2026-02-17 11:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"f";"11:00:00";"12:00:00";60.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;660.0;720.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-17";60.0;0.5204081632653061;0.5560538116591929;249.2826617826618;"2026-02-17 10:00:00"
"2026-02-17 12:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"f";"12:00:00";"13:15:00";75.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;"OP 90";"Spanner schließt nicht (Robtech Informiert)";0.0;"";720.0;795.0;"OP 90";"OP 90";"";"";"spanner schließt nicht (robtech informiert)";"spanner schließt nicht (robtech informiert)";"J";2;"";"";"N";"2026-02-17";0.0;0.5104166666666666;0.5570469798657718;249.2826617826618;"2026-02-17 12:00:00"
"2026-02-17 12:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"f";"12:00:00";"13:15:00";75.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;15.0;0.0;"";"Reinigung ";0.0;"";720.0;795.0;"";"";"";"";"reinigung";"reinigung";"J";2;"";"";"N";"2026-02-17";0.0;0.5154639175257731;0.5580357142857143;249.2826617826618;"2026-02-17 12:00:00"
"2026-02-17 13:15:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"s";"13:15:00";"14:00:00";45.0;5.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;15.0;0.0;"";"Wartungsplan";0.0;"";795.0;840.0;"";"";"";"";"wartungsplan";"wartungsplan";"J";2;"";"";"N";"2026-02-17";0.0;0.5154639175257731;0.5590200445434298;249.2826617826618;"2026-02-17 13:15:00"
"2026-02-17 13:15:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"s";"13:15:00";"14:00:00";45.0;5.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;15.0;0.0;"";"Test fahren ( MT ohne QT oben ), Robtech und Teamleiter an der Anlage";0.0;"";795.0;840.0;"";"";"";"";"test fahren ( mt ohne qt oben ), robtech und teamleiter an der anlage";"test fahren ( mt ohne qt oben ), robtech und teamleiter an der anlage";"J";2;"";"";"N";"2026-02-17";0.0;0.5204081632653061;0.56;249.2826617826618;"2026-02-17 13:15:00"
"2026-02-17 14:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"s";"14:00:00";"15:00:00";60.0;5.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;50.0;0.0;"";"Test fahren ( MT ohne QT oben ), Robtech und Teamleiter an der Anlage";0.0;"";840.0;900.0;"";"";"";"";"test fahren ( mt ohne qt oben ), robtech und teamleiter an der anlage";"test fahren ( mt ohne qt oben ), robtech und teamleiter an der anlage";"J";1;"";"";"N";"2026-02-17";0.0;0.5306122448979592;0.5609756097560976;249.2826617826618;"2026-02-17 14:00:00"
"2026-02-17 15:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"s";"15:00:00";"16:00:00";60.0;5.0;0.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;"OP 120.1";"Spanner QT unten blockiert Stütze schwenken, Spanner vom QT unten Spannen justiert";0.0;"";900.0;960.0;"OP120.1";"OP 120.1";"";"";"spanner qt unten blockiert stütze schwenken, spanner vom qt unten spannen justiert";"spanner qt unten blockiert stütze schwenken, spanner vom qt unten spannen justiert";"J";2;"";"";"N";"2026-02-17";0.0;0.5306122448979592;0.5619469026548672;249.2826617826618;"2026-02-17 15:00:00"
"2026-02-17 15:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"s";"15:00:00";"16:00:00";60.0;5.0;0.0;0.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;"R 06";"Draht festgebrannt, Kontaktrohr werchseln";0.0;"";900.0;960.0;"R 06";"R 06";"";"";"draht festgebrannt, kontaktrohr werchseln";"draht festgebrannt, kontaktrohr werchseln";"J";2;"";"";"N";"2026-02-17";0.0;0.5353535353535354;0.5629139072847682;249.2826617826618;"2026-02-17 15:00:00"
"2026-02-17 16:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"s";"16:00:00";"17:00:00";60.0;5.0;0.0;0.0;2.0;2.0;0.0;5.0;0.0;0.0;0.0;"R 06";"Schweißstörung in OP120.1";0.0;"";960.0;1020.0;"R 06";"R 06";"";"";"schweißstörung in op120.1";"schweißstörung in op120.1";"J";2;"";"";"N";"2026-02-17";0.0;0.5454545454545454;0.5638766519823789;249.2826617826618;"2026-02-17 16:00:00"
"2026-02-17 16:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"s";"16:00:00";"17:00:00";60.0;5.0;0.0;0.0;2.0;2.0;0.0;35.0;0.0;0.0;0.0;"R 02";"Drahtfasswechsel";0.0;"";960.0;1020.0;"R 02";"R 02";"";"";"drahtfasswechsel";"drahtfasswechsel";"J";2;"";"";"N";"2026-02-17";0.0;0.55;0.5648351648351648;249.2826617826618;"2026-02-17 16:00:00"
"2026-02-17 17:30:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"s";"17:30:00";"18:00:00";30.0;5.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;"R 06";"Schweißstörung in OP120.1,  Robtech informiert Drahtsehne von Fass zur Banane gewechselt";0.0;"";1050.0;1080.0;"R 06";"R 06";"";"";"schweißstörung in op120.1, robtech informiert drahtsehne von fass zur banane gewechselt";"schweißstörung in op120.1, robtech informiert drahtsehne von fass zur banane gewechselt";"J";1;"";"";"N";"2026-02-17";0.0;0.56;0.5657894736842105;249.2826617826618;"2026-02-17 17:30:00"
"2026-02-17 18:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"s";"18:00:00";"19:00:00";60.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;1080.0;1140.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-17";30.0;0.56;0.5645514223194749;249.2826617826618;"2026-02-17 17:30:00"
"2026-02-17 19:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"s";"19:00:00";"20:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;1140.0;1200.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-17";90.0;0.56;0.5633187772925764;249.2826617826618;"2026-02-17 17:30:00"
"2026-02-17 20:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"s";"20:00:00";"21:00:00";60.0;5.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;"";"";0.0;0.0;1200.0;1260.0;"";"";"";"";"";"";"N";0;"";"";"N";"2026-02-17";150.0;0.56;0.5620915032679739;249.2826617826618;"2026-02-17 17:30:00"
"2026-02-17 21:00:00";"2026-02-17";"";2;"2026/08";2026;2;17;1;"s";"21:00:00";"21:45:00";45.0;5.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;15.0;0.0;"";"Reinigung + Werkzeug einschließen";0.0;"";1260.0;1305.0;"";"";"";"";"reinigung + werkzeug einschließen";"reinigung + werkzeug einschließen";"J";1;"";"";"N";"2026-02-17";0.0;0.56;0.5630434782608695;249.2826617826618;"2026-02-17 21:00:00"
"2026-02-18 04:45:00";"2026-02-18";"";3;"2026/08";2026;2;18;1;"f";"04:45:00";"06:00:00";75.0;3.0;0.0;0.0;3.0;3.0;10.0;0.0;0.0;0.0;0.0;"";"Kein Montuer";0.0;"";285.0;360.0;"";"";"";"";"kein montuer";"kein montuer";"J";2;"";"";"N";"2026-02-18";0.0;0.56;0.5626373626373626;249.2826617826618;"2026-02-18 04:45:00"
"2026-02-18 04:45:00";"2026-02-18";"";3;"2026/08";2026;2;18;1;"f";"04:45:00";"06:00:00";75.0;3.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;25.0;0.0;"";"Wartungsplan und Tauschbox ";0.0;"";285.0;360.0;"";"";"";"";"wartungsplan und tauschbox";"wartungsplan und tauschbox";"J";2;"";"";"N";"2026-02-18";0.0;0.5643564356435643;0.5635964912280702;249.2826617826618;"2026-02-18 04:45:00"
"2026-02-18 06:00:00";"2026-02-18";"";3;"2026/08";2026;2;18;1;"f";"06:00:00";"07:00:00";60.0;2.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;0.0;"";"Kein Montuer";0.0;"";360.0;420.0;"";"";"";"";"kein montuer";"kein montuer";"J";1;"";"";"N";"2026-02-18";0.0;0.5742574257425742;0.567032967032967;249.2826617826618;"2026-02-18 06:00:00"
