Datum,Wochentag,KW,DatumNEU,Jahr,Monat,Tag,Quartal,Schicht,Zeit von,Zeit bis,Dauer Arbeits-zeit,Anzahl MA,Menge N.i. O.,Menge i. O. L4,Menge i. O. L5,MengeGesamtNIO,Dauer Org-Mangel,Dauer Anlagen-Ausfall,Störung aufgrund Vormaterial,Dauer Anlagen-Ausfall intern,Dauer Logistik- Defizite,Station/ OP,Bemerkung,Anzahl/ Std.,Sollzeit/ Stück (Min),Zeit_von_min,Zeit_bis_min,Station/ OP_raw,Station/ OP_1,Station/ OP_2,Fehlercode,Bemerkung_norm,Bemerkung_std,Störfall,Anzahl Störfälle Zeitfenster
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,f,07:00:00,08:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,0.0,R 06,Stützenschweißnaht nachteachen durch Robtech,0.0,8.5,420.0,480.0,R 06,R 06,,,stützenschweißnaht nachteachen durch robtech,stützenschweißnaht nachteachen durch robtech,J,1
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,f,08:00:00,09:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,0.0,R 07,Probleme mit Schweißdraht,2.0,8.5,480.0,540.0,R 07,R 07,,,probleme mit schweißdraht,probleme mit schweißdraht,J,1
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,f,09:30:00,10:00:00,30.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,f,10:00:00,11:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,,Einlegepositionen in OP120.1 und 130.1 auf pickel prüfen und reinigen,0.0,0.0,600.0,660.0,,,,,einlegepositionen in op120.1 und 130.1 auf pickel prüfen und reinigen,einlegepositionen in op120.1 und 130.1 auf pickel prüfen und reinigen,J,2
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,f,10:00:00,11:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,R 06,Probleme mit Stromdüse,0.0,8.5,600.0,660.0,R 06,R 06,,,probleme mit stromdüse,probleme mit stromdüse,J,2
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,f,11:00:00,12:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,0.0,OP 10,Vakuum nicht vorhanden Bleche kleben aneinander,0.0,8.5,660.0,720.0,OP 10,OP 10,,,vakuum nicht vorhanden bleche kleben aneinander,vakuum nicht vorhanden bleche kleben aneinander,J,1
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,f,12:00:00,13:15:00,75.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,,Reinigen,0.0,0.0,720.0,795.0,,,,,reinigen,reinigen,J,1
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,s,13:15:00,14:00:00,45.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,795.0,840.0,,,,,wartungsplan,wartungsplan,J,1
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,s,14:00:00,15:00:00,60.0,5.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,840.0,900.0,,,,,,,N,0
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,s,15:00:00,16:00:00,60.0,5.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,900.0,960.0,,,,,,,N,0
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,s,16:00:00,17:00:00,60.0,5.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,960.0,1020.0,,,,,,,N,0
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,s,17:30:00,18:00:00,30.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1050.0,1080.0,,,,,,,N,0
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,s,18:00:00,19:00:00,60.0,5.0,0.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,s,19:00:00,20:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1140.0,1200.0,,,,,,,N,0
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,s,20:00:00,21:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1200.0,1260.0,,,,,,,N,0
2024-04-15,1,2024/16,2024-04-15,2024,4,15,2,s,21:00:00,21:45:00,45.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,0.0,,Reinigen,0.0,0.0,1260.0,1305.0,,,,,reinigen,reinigen,J,1
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,f,04:45:00,06:00:00,75.0,4.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,285.0,360.0,,,,,wartungsplan,wartungsplan,J,1
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,f,06:00:00,07:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,OP 120.1,Schwenkarmsensor oben nicht geschaltet,0.0,8.5,360.0,420.0,OP 120.1,OP 120.1,,,schwenkarmsensor oben nicht geschaltet,schwenkarmsensor oben nicht geschaltet,J,1
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,f,07:00:00,08:00:00,60.0,4.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,420.0,480.0,,,,,,,N,0
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,f,08:00:00,09:00:00,60.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,480.0,540.0,,,,,,,N,0
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,f,09:30:00,10:00:00,30.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,f,10:00:00,11:00:00,60.0,3.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,0.0,R 01,"Hinterer Spanner schließt ab und zu nicht, beim abholen vom 2. Blech in OP 25",0.0,8.5,600.0,660.0,R 01,R 01,,,"hinterer spanner schließt ab und zu nicht, beim abholen vom 2. blech in op 25","hinterer spanner schließt ab und zu nicht, beim abholen vom 2. blech in op 25",J,1
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,f,11:00:00,12:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,R 02,Probleme mit Stromdüse,0.0,0.0,660.0,720.0,R 02,R 02,,,probleme mit stromdüse,probleme mit stromdüse,J,3
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,f,11:00:00,12:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,R 07,Probleme mit Schweißdraht,0.0,0.0,660.0,720.0,R 07,R 07,,,probleme mit schweißdraht,probleme mit schweißdraht,J,3
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,f,11:00:00,12:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,10.0,0.0,0.0,0.0,R 01,"Hinterer Spanner schließt ab und zu nicht, beim abholen vom 2. Blech in OP 25",0.0,8.5,660.0,720.0,R 01,R 01,,,"hinterer spanner schließt ab und zu nicht, beim abholen vom 2. blech in op 25","hinterer spanner schließt ab und zu nicht, beim abholen vom 2. blech in op 25",J,3
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,f,12:00:00,13:15:00,75.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,0.0,,Reinigen,0.0,0.0,720.0,795.0,,,,,reinigen,reinigen,J,2
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,f,12:00:00,13:15:00,75.0,3.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,0.0,R 01,"Hinterer Spanner schließt ab und zu nicht, beim abholen vom 2. Blech in OP 25",0.0,8.5,720.0,795.0,R 01,R 01,,,"hinterer spanner schließt ab und zu nicht, beim abholen vom 2. blech in op 25","hinterer spanner schließt ab und zu nicht, beim abholen vom 2. blech in op 25",J,2
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,s,13:15:00,14:00:00,45.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,0.0,0.0,,"Hinterer Spanner schließt ab und zu nicht, beim abholen vom 2. Blech in OP 25",0.0,0.0,795.0,840.0,,,,,"hinterer spanner schließt ab und zu nicht, beim abholen vom 2. blech in op 25","hinterer spanner schließt ab und zu nicht, beim abholen vom 2. blech in op 25",J,2
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,s,13:15:00,14:00:00,45.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,795.0,840.0,,,,,wartungsplan,wartungsplan,J,2
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,s,14:00:00,15:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,15.0,0.0,0.0,,"Hinterer Spanner schließt ab und zu nicht, beim abholen vom 2. Blech in OP 25",0.0,8.5,840.0,900.0,,,,,"hinterer spanner schließt ab und zu nicht, beim abholen vom 2. blech in op 25","hinterer spanner schließt ab und zu nicht, beim abholen vom 2. blech in op 25",J,1
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,s,15:00:00,16:00:00,60.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,15.0,0.0,0.0,OP 110,"Schweißnahtqualität-.N,I,O- nacharbeiten",0.0,0.0,900.0,960.0,OP 110,OP 110,,,"schweißnahtqualität-.n,i,o- nacharbeiten","schweißnahtqualität-.n,i,o- nacharbeiten",J,2
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,s,15:00:00,16:00:00,60.0,5.0,0.0,0.0,2.0,2.0,30.0,0.0,0.0,0.0,0.0,,Warten auf Eckrungen von ALIUS,0.0,8.5,900.0,960.0,,,,,warten auf eckrungen von alius,warten auf eckrungen von alius,J,2
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,s,16:00:00,17:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,R 07,Probleme mit Schweißdraht,2.0,0.0,960.0,1020.0,R 07,R 07,,,probleme mit schweißdraht,probleme mit schweißdraht,J,1
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,s,17:30:00,18:00:00,30.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1050.0,1080.0,,,,,,,N,0
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,s,18:00:00,19:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,Nur OP-130-1. ist Aktiv,0.0,0.0,1080.0,1140.0,,,,,nur op-130-1. ist aktiv,nur op-130-1. ist aktiv,J,2
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,s,18:00:00,19:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,60.0,0.0,0.0,0.0,OP 120.1,OP-130-1    Linearachsstörung beider Seiten Robtech informiert,0.0,8.5,1080.0,1140.0,OP 120.1,OP 120.1,,,op-130-1 linearachsstörung beider seiten robtech informiert,op-130-1 linearachsstörung beider seiten robtech informiert,J,2
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,s,19:00:00,20:00:00,60.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,Nur OP-130-1. ist Aktiv,0.0,0.0,1140.0,1200.0,,,,,nur op-130-1. ist aktiv,nur op-130-1. ist aktiv,J,2
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,s,19:00:00,20:00:00,60.0,5.0,0.0,0.0,3.0,3.0,0.0,15.0,0.0,0.0,0.0,,"Anlage nach Störungen leer, auffüllen",0.0,8.5,1140.0,1200.0,,,,,"anlage nach störungen leer, auffüllen","anlage nach störungen leer, auffüllen",J,2
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,s,20:00:00,21:00:00,60.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,Nur OP-130-1. ist Aktiv,0.0,8.5,1200.0,1260.0,,,,,nur op-130-1. ist aktiv,nur op-130-1. ist aktiv,J,1
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,s,21:00:00,21:45:00,45.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,"Aufräumen,Werkzeug wegpacken",0.0,0.0,1260.0,1305.0,,,,,"aufräumen,werkzeug wegpacken","aufräumen,werkzeug wegpacken",J,2
2024-04-16,2,2024/16,2024-04-16,2024,4,16,2,s,21:00:00,21:45:00,45.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,Nur OP-130-1. ist Aktiv,0.0,8.5,1260.0,1305.0,,,,,nur op-130-1. ist aktiv,nur op-130-1. ist aktiv,J,2
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,f,04:45:00,06:00:00,75.0,4.0,0.0,0.0,3.0,3.0,0.0,25.0,0.0,0.0,0.0,OP 120.1,"Linearachsstörung ( Achse verfährt nicht in Automatic betrieb ), Robtech informiert",0.0,0.0,285.0,360.0,OP 120.1,OP 120.1,,,"linearachsstörung ( achse verfährt nicht in automatic betrieb ), robtech informiert","linearachsstörung ( achse verfährt nicht in automatic betrieb ), robtech informiert",J,2
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,f,04:45:00,06:00:00,75.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,285.0,360.0,,,,,wartungsplan,wartungsplan,J,2
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,f,06:00:00,07:00:00,60.0,4.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,OP 120.1,"Linearachsstörung ( Achse verfährt nicht in Automatic betrieb ), Robtech informiert",0.0,0.0,360.0,420.0,OP 120.1,OP 120.1,,,"linearachsstörung ( achse verfährt nicht in automatic betrieb ), robtech informiert","linearachsstörung ( achse verfährt nicht in automatic betrieb ), robtech informiert",J,1
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,f,07:00:00,08:00:00,60.0,3.0,0.0,0.0,2.0,2.0,0.0,25.0,0.0,0.0,0.0,OP 120.1,"Linearachsstörung ( Achse verfährt nicht in Automatic betrieb ), Robtech informiert",0.0,0.0,420.0,480.0,OP 120.1,OP 120.1,,,"linearachsstörung ( achse verfährt nicht in automatic betrieb ), robtech informiert","linearachsstörung ( achse verfährt nicht in automatic betrieb ), robtech informiert",J,2
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,f,07:00:00,08:00:00,60.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,,"Anlage leer, auffüllen",0.0,0.0,420.0,480.0,,,,,"anlage leer, auffüllen","anlage leer, auffüllen",J,2
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,f,08:00:00,09:00:00,60.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,480.0,540.0,,,,,,,N,0
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,f,09:30:00,10:00:00,30.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,f,10:00:00,11:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,10.0,0.0,0.0,0.0,R 07,Probleme mit Schweißdraht,0.0,8.5,600.0,660.0,R 07,R 07,,,probleme mit schweißdraht,probleme mit schweißdraht,J,1
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,f,11:00:00,12:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,660.0,720.0,,,,,,,N,0
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,f,12:00:00,13:15:00,75.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Reinigen,0.0,0.0,720.0,795.0,,,,,reinigen,reinigen,J,1
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,s,13:15:00,14:00:00,45.0,5.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,795.0,840.0,,,,,wartungsplan,wartungsplan,J,1
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,s,14:00:00,15:00:00,60.0,5.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,840.0,900.0,,,,,,,N,0
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,s,15:00:00,16:00:00,60.0,5.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,900.0,960.0,,,,,,,N,0
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,s,16:00:00,17:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,960.0,1020.0,,,,,,,N,0
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,s,17:30:00,18:00:00,30.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1050.0,1080.0,,,,,,,N,0
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,s,18:00:00,19:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,s,19:00:00,20:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1140.0,1200.0,,,,,,,N,0
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,s,20:00:00,21:00:00,60.0,5.0,0.0,0.0,3.0,3.0,0.0,16.0,0.0,0.0,0.0,R 05,Knotengreifer 3 Störung (  in OP 70 ) Robtech informiert,0.0,8.5,1200.0,1260.0,R 05,R 05,,,knotengreifer 3 störung ( in op 70 ) robtech informiert,knotengreifer 3 störung ( in op 70 ) robtech informiert,J,2
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,s,20:00:00,21:00:00,60.0,5.0,0.0,0.0,3.0,3.0,0.0,15.0,0.0,0.0,0.0,,"Anlage nach Störungen leer, auffüllen",0.0,0.0,1200.0,1260.0,,,,,"anlage nach störungen leer, auffüllen","anlage nach störungen leer, auffüllen",J,2
2024-04-17,3,2024/16,2024-04-17,2024,4,17,2,s,21:00:00,21:45:00,45.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,"Aufräumen,Werkzeug wegpacken",0.0,0.0,1260.0,1305.0,,,,,"aufräumen,werkzeug wegpacken","aufräumen,werkzeug wegpacken",J,1
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,f,04:45:00,06:00:00,75.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,285.0,360.0,,,,,wartungsplan,wartungsplan,J,1
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,f,06:00:00,07:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,360.0,420.0,,,,,,,N,0
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,f,07:00:00,08:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,420.0,480.0,,,,,,,N,0
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,f,08:00:00,09:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,480.0,540.0,,,,,,,N,0
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,f,09:30:00,10:00:00,30.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,Freitext,R 06/07 Kontaktrohr und Gasdüse gereinigt,0.0,8.5,570.0,600.0,Freitext,Freitext,,,r 06/07 kontaktrohr und gasdüse gereinigt,r 06/07 kontaktrohr und gasdüse gereinigt,J,1
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,f,10:00:00,11:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,R 06/07 Kontaktrohr und Gasdüse getauscht,0.0,0.0,600.0,660.0,,,,,r 06/07 kontaktrohr und gasdüse getauscht,r 06/07 kontaktrohr und gasdüse getauscht,J,2
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,f,10:00:00,11:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,10.0,0.0,0.0,0.0,R 06,Schweißdraht festgebrannt. Brenner krum. Robtech richten,0.0,8.5,600.0,660.0,R 06,R 06,,,schweißdraht festgebrannt. brenner krum. robtech richten,schweißdraht festgebrannt. brenner krum. robtech richten,J,2
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,f,11:00:00,12:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,660.0,720.0,,,,,,,N,0
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,f,12:00:00,13:15:00,75.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Reinigen,0.0,0.0,720.0,795.0,,,,,reinigen,reinigen,J,2
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,f,12:00:00,13:15:00,75.0,3.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,OP 50,Messwert unplausibel. Messeinrichtung sauber gemacht.,0.0,8.5,720.0,795.0,OP 50,OP 50,,,messwert unplausibel. messeinrichtung sauber gemacht.,messwert unplausibel. messeinrichtung sauber gemacht.,J,2
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,s,13:15:00,14:00:00,45.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,795.0,840.0,,,,,wartungsplan,wartungsplan,J,1
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,s,14:00:00,15:00:00,60.0,5.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,840.0,900.0,,,,,,,N,0
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,s,15:00:00,16:00:00,60.0,5.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,900.0,960.0,,,,,,,N,0
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,s,16:00:00,17:00:00,60.0,5.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,960.0,1020.0,,,,,,,N,0
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,s,17:30:00,18:00:00,30.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1050.0,1080.0,,,,,,,N,0
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,s,18:00:00,19:00:00,60.0,5.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,s,19:00:00,20:00:00,60.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,,Reinigen,0.0,0.0,1140.0,1200.0,,,,,reinigen,reinigen,J,1
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,s,20:00:00,21:00:00,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,,Reinigen,0.0,0.0,1200.0,1260.0,,,,,reinigen,reinigen,J,1
2024-04-18,4,2024/16,2024-04-18,2024,4,18,2,s,21:00:00,21:45:00,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,,Reinigen,0.0,0.0,1260.0,1305.0,,,,,reinigen,reinigen,J,1
2024-04-22,1,2024/17,2024-04-22,2024,4,22,2,f,04:45:00,06:00:00,75.0,5.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,285.0,360.0,,,,,wartungsplan,wartungsplan,J,1
2024-04-22,1,2024/17,2024-04-22,2024,4,22,2,f,06:00:00,07:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,R 07,Probleme mit Schweißdraht,0.0,0.0,360.0,420.0,R 07,R 07,,,probleme mit schweißdraht,probleme mit schweißdraht,J,1
2024-04-22,1,2024/17,2024-04-22,2024,4,22,2,f,07:00:00,08:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,420.0,480.0,,,,,,,N,0
2024-04-22,1,2024/17,2024-04-22,2024,4,22,2,f,08:00:00,09:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,R 06, Kontaktrohr  getauscht,0.0,0.0,480.0,540.0,R 06,R 06,,,kontaktrohr getauscht,kontaktrohr getauscht,J,2
2024-04-22,1,2024/17,2024-04-22,2024,4,22,2,f,08:00:00,09:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,R 06,Probleme mit kontaktrohr,0.0,8.5,480.0,540.0,R 06,R 06,,,probleme mit kontaktrohr,probleme mit kontaktrohr,J,2
2024-04-22,1,2024/17,2024-04-22,2024,4,22,2,f,09:30:00,10:00:00,30.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2024-04-22,1,2024/17,2024-04-22,2024,4,22,2,f,10:00:00,11:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,600.0,660.0,,,,,,,N,0
2024-04-22,1,2024/17,2024-04-22,2024,4,22,2,f,11:00:00,12:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,660.0,720.0,,,,,,,N,0
2024-04-22,1,2024/17,2024-04-22,2024,4,22,2,f,12:00:00,13:15:00,75.0,5.0,0.0,0.0,5.0,5.0,0.0,12.0,0.0,0.0,0.0,R 05,Knotengreifer 3 Störung (  in OP 70 ) ,3.0,8.5,720.0,795.0,R 05,R 05,,,knotengreifer 3 störung ( in op 70 ),knotengreifer 3 störung ( in op 70 ),J,2
2024-04-22,1,2024/17,2024-04-22,2024,4,22,2,f,12:00:00,13:15:00,75.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,,Reinigen,0.0,0.0,720.0,795.0,,,,,reinigen,reinigen,J,2
